confidence,text
99.78459167480469,Hot Keys
99.94245147705078,To:
99.91615295410156,Press:
99.81535339355469,The File menu
99.9341812133789,Open image from file
99.2499771118164,CTRL+O
99.87934875488281,Scan image
99.72193908691406,CTRL+K
99.94336700439453,Scan multiple images
95.66944122314453,CTRL+SHIFT+K
99.95924377441406,Stop scanning
99.74077606201172,CTRL+T
99.78377532958984,Create new batch
99.78782653808594,CTRL+N
99.90299987792969,Open a batch
99.79458618164062,CTRL+P
99.927734375,Save text to file
99.94503021240234,F2
99.94287872314453,Save image to file
99.40459442138672,F12
99.70146942138672,The Edit menu
99.92887115478516,Undo the last action
98.33961486816406,CTRL+Z
99.95025634765625,Redo the last undone action
99.75419616699219,CTRL+Y
99.90580749511719,Cut the selection and put it to the clipboard
99.69978332519531,CTRL+X
99.9521713256836,Copy the selection to the clipboard
99.13426208496094,CTRL+INS or CTRL+C
97.44713592529297,Paste the clipboard contents
98.11117553710938,CTRL+V or SHIFT+INS
99.94925689697266,"Delete the active block, the selection, the selected pages"
99.95602416992188,DEL
98.880615234375,Find the specified text
99.59102630615234,CTRL+F
99.15218353271484,Find the next occurrence of the search text
92.07317352294922,F3
99.95171356201172,Seach for and replace the specified text
99.67801666259766,CTRL+H
99.83854675292969,The View menu
99.9404067993164,Magnify the image in the Image window
97.05499267578125,CTRL+SHIFT+NUM+
99.85017395019531,Zoom Out the image in the Image window
96.92282104492188,CTRL+SHIFT+NUM-
99.75515747070312,Zoom In to selected blocks
99.04869079589844,CTRL+SHIFT+NUM*
99.97047424316406,Properties
92.59400177001953,ALT+ENTER
99.89041900634766,The Batch menu
99.93712615966797,Open next batch page
96.86346435546875,ALT+Down
99.92204284667969,Open previous batch page
99.1693344116211,ALT+Up
99.94099426269531,Open page with specified number
99.38005065917969,CTRL+G
99.9155502319336,Close the current page
99.25743103027344,CTRL+4
99.94983673095703,Delete the recognized text in the Text window
98.3235092163086,CTRL+SHIFT+Del
99.82714080810547,Hot
99.74203491210938,Keys
99.76067352294922,The
99.86599731445312,File
99.81938934326172,menu
99.8954086303711,Open
99.9618911743164,image
99.92987823486328,from
99.9495620727539,file
99.83702087402344,Scan
99.92167663574219,image
99.91768646240234,Scan
99.9412841796875,multiple
99.97113037109375,images
99.946044921875,Stop
99.9724349975586,scanning
99.94837951660156,Create
99.50743103027344,new
99.89550018310547,batch
99.91773986816406,Open
99.85325622558594,a
99.93799591064453,batch
99.91887664794922,Save
99.91213989257812,text
99.91722106933594,to
99.96269226074219,file
99.90650939941406,Save
99.9566650390625,image
99.95708465576172,to
99.95127868652344,file
99.44822692871094,The
99.90619659423828,Edit
99.74998474121094,menu
99.8685073852539,Undo
99.95191955566406,the
99.91936492919922,last
99.9757080078125,action
99.95088195800781,Redo
99.96363067626953,the
99.94863891601562,last
99.94754028320312,undone
99.94060516357422,action
99.85075378417969,Cut
99.92330932617188,the
99.95195007324219,selection
99.86421203613281,and
99.95864868164062,put
99.77225494384766,it
99.90152740478516,to
99.95573425292969,the
99.9738540649414,clipboard
99.93160247802734,Copy
99.91680145263672,the
99.96314239501953,selection
99.96854400634766,to
99.97396850585938,the
99.95897674560547,clipboard
98.02694702148438,CTRL+INS
99.80624389648438,or
99.56959533691406,CTRL+C
89.896484375,Paste
99.95925903320312,the
99.96334838867188,clipboard
99.96943664550781,contents
95.0165786743164,CTRL+V
99.79977416992188,or
99.51716613769531,SHIFT+INS
99.96086120605469,Delete
99.95848083496094,the
99.9794921875,active
99.9122543334961,"block,"
99.96891784667969,the
99.93144226074219,"selection,"
99.91973876953125,the
99.94317626953125,selected
99.96897888183594,pages
99.95081329345703,Find
99.95323181152344,the
99.978271484375,specified
95.6401596069336,text
94.24687957763672,Find
99.94436645507812,the
99.96322631835938,next
99.36647033691406,occurrence
99.84638977050781,of
99.97474670410156,the
99.92398071289062,search
99.95143127441406,text
99.91942596435547,Seach
99.97769927978516,for
99.89083862304688,and
99.99112701416016,replace
99.9642105102539,the
99.98396301269531,specified
99.93473815917969,text
99.89875793457031,The
99.73807525634766,View
99.87879943847656,menu
99.96551513671875,Magnify
99.95791625976562,the
99.97367095947266,image
99.94066619873047,in
99.94852447509766,the
99.90583038330078,Image
99.8907470703125,window
99.85154724121094,Zoom
99.53887176513672,Out
99.97377014160156,the
99.97737121582031,image
99.89310455322266,in
99.95034790039062,the
99.6999282836914,Image
99.91641998291016,window
99.8709716796875,Zoom
99.1456069946289,In
99.93484497070312,to
99.96117401123047,selected
99.8631820678711,blocks
99.80595397949219,The
99.95556640625,Batch
99.90972900390625,menu
99.88957977294922,Open
99.93543243408203,next
99.95240783691406,batch
99.97109985351562,page
99.88477325439453,Open
99.98009490966797,previous
99.88583374023438,batch
99.93746185302734,page
99.8844223022461,Open
99.9715805053711,page
99.91031646728516,with
99.98016357421875,specified
99.95850372314453,number
99.91529846191406,Close
99.84554290771484,the
99.9442367553711,current
99.95712280273438,page
99.97492218017578,Delete
99.96285247802734,the
99.95950317382812,recognized
99.96338653564453,text
99.92765808105469,in
99.9485855102539,the
99.95484924316406,Text
99.90694427490234,window
